起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/05/29/00:00,2019/05/30/20:45,0.0,0.06269431
2019/05/29/00:00,2019/05/30/21:00,0.0177599999999999,0.06269431
2019/05/29/00:00,2019/05/30/21:15,0.177597,0.22709632
2019/05/29/00:00,2019/05/30/21:30,0.408474,0.4276681
2019/05/29/00:00,2019/05/30/21:45,0.586071,0.77070785
2019/05/29/00:00,2019/05/30/22:00,0.781428,0.992862
2019/05/29/00:00,2019/05/30/22:15,1.172142,1.3048799
2019/05/29/00:00,2019/05/30/22:30,1.811493,1.9557664
2019/05/29/00:00,2019/05/30/22:45,2.770518,2.085196
2019/05/29/00:00,2019/05/30/23:00,3.853862,2.3645968
2019/05/29/00:00,2019/05/30/23:15,5.043764,3.230281
2019/05/29/00:00,2019/05/30/23:30,6.233666,3.6295192
2019/05/29/00:00,2019/05/30/23:45,7.388049,5.0729036
2019/05/30/00:00,2019/05/31/00:00,8.489152,6.0903835
2019/05/30/00:00,2019/05/31/00:15,9.643535,6.2920375
2019/05/30/00:00,2019/05/31/00:30,10.65584,6.627036
2019/05/30/00:00,2019/05/31/00:45,11.65038,7.0699635
2019/05/30/00:00,2019/05/31/01:00,12.50285,7.586632
2019/05/30/00:00,2019/05/31/01:15,13.42636,7.9429884
2019/05/30/00:00,2019/05/31/01:30,13.94139,8.23935
2019/05/30/00:00,2019/05/31/01:45,14.63402,8.255457
2019/05/30/00:00,2019/05/31/02:00,15.16681,9.816212
2019/05/30/00:00,2019/05/31/02:15,15.89496,11.791646
2019/05/30/00:00,2019/05/31/02:30,16.21464,12.866613
2019/05/30/00:00,2019/05/31/02:45,16.498791,13.010429
2019/05/30/00:00,2019/05/31/03:00,16.996071,14.50727
2019/05/30/00:00,2019/05/31/03:15,17.262461,14.274901
2019/05/30/00:00,2019/05/31/03:30,17.4223,14.319647
2019/05/30/00:00,2019/05/31/03:45,17.475579999999997,14.33834
2019/05/30/00:00,2019/05/31/04:00,17.670931,13.364916
2019/05/30/00:00,2019/05/31/04:15,17.670931,13.242731
2019/05/30/00:00,2019/05/31/04:30,17.670931,13.253436
2019/05/30/00:00,2019/05/31/04:45,17.564369,13.253436
2019/05/30/00:00,2019/05/31/05:00,17.120379999999997,13.24796
2019/05/30/00:00,2019/05/31/05:15,16.81847,13.173207
2019/05/30/00:00,2019/05/31/05:30,16.56983,13.126976
2019/05/30/00:00,2019/05/31/05:45,16.072559,12.435902
2019/05/30/00:00,2019/05/31/06:00,15.59305,12.291791
2019/05/30/00:00,2019/05/31/06:15,14.8649,11.706786
2019/05/30/00:00,2019/05/31/06:30,14.38538,11.561731
2019/05/30/00:00,2019/05/31/06:45,13.46188,11.15999
2019/05/30/00:00,2019/05/31/07:00,12.87581,9.677081
2019/05/30/00:00,2019/05/31/07:15,12.16542,9.1309
2019/05/30/00:00,2019/05/31/07:30,11.24191,8.888191
2019/05/30/00:00,2019/05/31/07:45,10.38944,8.34541
2019/05/30/00:00,2019/05/31/08:00,8.329314,7.29613
2019/05/30/00:00,2019/05/31/08:15,7.121653,6.710694
2019/05/30/00:00,2019/05/31/08:30,6.588861,5.800109
2019/05/30/00:00,2019/05/31/08:45,6.1981470000000005,4.793499
2019/05/30/00:00,2019/05/31/09:00,4.226817,4.4575286
2019/05/30/00:00,2019/05/31/09:15,3.445388,3.2404108
2019/05/30/00:00,2019/05/31/09:30,3.107953,2.4930706
2019/05/30/00:00,2019/05/31/09:45,1.7404540000000002,2.1797614
2019/05/30/00:00,2019/05/31/10:00,1.5273370000000002,1.3301103
2019/05/30/00:00,2019/05/31/10:15,1.207662,1.1598985
2019/05/30/00:00,2019/05/31/10:30,0.63935,0.6966331
2019/05/30/00:00,2019/05/31/10:45,0.390714,0.47450876
2019/05/30/00:00,2019/05/31/11:00,0.195357,0.20875669
2019/05/30/00:00,2019/05/31/11:15,0.0,0.07719278
2019/05/30/00:00,2019/05/31/11:30,0.0,0.06603885
2019/05/30/00:00,2019/05/31/11:45,0.0,0.06603885
2019/05/30/00:00,2019/05/31/12:00,0.0,0.053668022
2019/05/30/00:00,2019/05/31/12:15,0.0,0.053668022
2019/05/30/00:00,2019/05/31/12:30,0.0,0.053668022
2019/05/30/00:00,2019/05/31/12:45,0.0,0.053668022
2019/05/30/00:00,2019/05/31/13:00,0.0,0.05159831
2019/05/30/00:00,2019/05/31/13:15,0.0,0.05159831
2019/05/30/00:00,2019/05/31/13:30,0.0,0.05159831
2019/05/30/00:00,2019/05/31/13:45,0.0,0.05159831
2019/05/30/00:00,2019/05/31/14:00,0.0,0.048171043
2019/05/30/00:00,2019/05/31/14:15,0.0,0.048171043
2019/05/30/00:00,2019/05/31/14:30,0.0,0.048171043
2019/05/30/00:00,2019/05/31/14:45,0.0,0.048171043
2019/05/30/00:00,2019/05/31/15:00,0.0,0.048171043
2019/05/30/00:00,2019/05/31/15:15,0.0,0.048171043
2019/05/30/00:00,2019/05/31/15:30,0.0,0.048171043
2019/05/30/00:00,2019/05/31/15:45,0.0,0.048171043
2019/05/30/00:00,2019/05/31/16:00,0.0,0.048171043
2019/05/30/00:00,2019/05/31/16:15,0.0,0.048171043
2019/05/30/00:00,2019/05/31/16:30,0.0,0.048171043
2019/05/30/00:00,2019/05/31/16:45,0.0,0.048171043
2019/05/30/00:00,2019/05/31/17:00,0.0,0.048171043
2019/05/30/00:00,2019/05/31/17:15,0.0,0.048171043
2019/05/30/00:00,2019/05/31/17:30,0.0,0.048171043
2019/05/30/00:00,2019/05/31/17:45,0.0,0.048171043
2019/05/30/00:00,2019/05/31/18:00,0.0,0.048171043
2019/05/30/00:00,2019/05/31/18:15,0.0,0.048171043
2019/05/30/00:00,2019/05/31/18:30,0.0,0.048171043
2019/05/30/00:00,2019/05/31/18:45,0.0,0.048171043
2019/05/30/00:00,2019/05/31/19:00,0.0,0.054220676
2019/05/30/00:00,2019/05/31/19:15,0.0,0.054220676
2019/05/30/00:00,2019/05/31/19:30,0.0,0.054220676
2019/05/30/00:00,2019/05/31/19:45,0.0,0.054220676
2019/05/30/00:00,2019/05/31/20:00,0.0,0.054220676
2019/05/30/00:00,2019/05/31/20:15,0.0,0.054220676
2019/05/30/00:00,2019/05/31/20:30,0.0,0.054220676
2019/05/30/00:00,2019/05/31/20:45,0.0,0.054220676
2019/05/30/00:00,2019/05/31/21:00,0.0,0.06347275
2019/05/30/00:00,2019/05/31/21:15,0.071039,0.21444845
2019/05/30/00:00,2019/05/31/21:30,0.284156,0.43169832
2019/05/30/00:00,2019/05/31/21:45,0.443993,0.5811546
2019/05/30/00:00,2019/05/31/22:00,0.568312,0.89309406
2019/05/30/00:00,2019/05/31/22:15,1.012305,1.1105053
2019/05/30/00:00,2019/05/31/22:30,1.420779,1.802748
2019/05/30/00:00,2019/05/31/22:45,1.669415,2.6341357
2019/05/30/00:00,2019/05/31/23:00,1.669415,3.0854073
2019/05/30/00:00,2019/05/31/23:15,1.669415,3.8157375
2019/05/30/00:00,2019/05/31/23:30,1.580616,4.466693
2019/05/30/00:00,2019/05/31/23:45,1.580616,5.564453
